BB9_Frente_Top_Der	1	679	139	SI	1	1	1	1
H10A_Puerta_Inferior_Izq	1	612	332	SI	1	1	1	1
H10B_Puerta_Inferior_Der	1	612	332	SI	1	1	1	1
H11A_Puerta_Superior_Izq	1	447	332	SI	1	1	1	1
H11B_Puerta_Superior_Der	1	447	332	SI	1	1	1	1
H12B_Regrueso_Horizontal_Inferior_50	1	636	50	SI	0	0	0	0
H15_Liston_Vert_Izq	1	600	50	SI	0	0	0	0
H16_Liston_Vert_Der	1	600	50	SI	0	0	0	0
H19_Piso_Alacena_Sup	1	636	574	SI	0	0	0	1
H1B_Lateral_Izq_Sup	1	600	455	SI	0	1	0	0
H1_Lateral_Izq	1	1729	600	SI	0	1	0	0
H2B_Lateral_Der_Sup	1	600	455	SI	1	0	0	0
H2_Lateral_Der	1	1729	600	SI	1	0	0	0
H3_Piso_Casco	1	672	600	SI	0	0	0	1
H4_Tapa_Casco	1	672	600	SI	0	0	0	1
H5_Piso_Horno	1	636	600	SI	0	0	0	1
H6_Piso_Micro	1	636	600	SI	0	0	0	1
H7_Tapa_Micro	1	636	600	SI	0	0	0	1
H8_Estante_Inferior	1	636	600	SI	0	0	0	1
H9B_Regrueso_Horizontal_Sup_50	1	636	50	SI	0	0	0	0
